city,count,county,lat,lon,province,staID,staName,type
北京,1079,西城区,39.8784,116.3621,北京,1001A,万寿西宫,B
北京,1079,东城区,39.9289,116.4174,北京,1003A,东四,B
北京,1079,东城区,39.8863,116.4072,北京,1004A,天坛,B
北京,1077,朝阳区,39.9365,116.462,北京,1005A,农展馆,B
北京,1079,西城区,39.9295,116.3392,北京,1006A,官园,B
北京,1078,海淀区,39.9611,116.2878,北京,1007A,海淀万柳,B
北京,1079,顺义区,40.135,116.6636,北京,1008A,顺义新城,B
北京,1076,怀柔区,40.3275,116.6275,北京,1009A,怀柔镇,B
北京,1079,昌平区,40.217,116.2296,北京,1010A,昌平镇,B
北京,1078,朝阳区,39.9821,116.3966,北京,1011A,奥体中心,B
北京,1079,石景山区,39.9136,116.184,北京,1012A,古城,B
天津,1080,红桥区,39.1661,117.1444,天津,1015A,勤俭道,B
天津,1070,河东区,39.1082,117.237,天津,1017A,大直沽八号路,B
天津,1080,河西区,39.0927,117.202,天津,1018A,前进道,B
天津,1075,北辰区,39.2133,117.1837,天津,1019A,淮河道,B
天津,1080,东丽区,39.0877,117.307,天津,1021A,跃进路,B
天津,1063,滨海新区,39.0343,117.707,天津,1023A,第四大街,B
天津,1080,滨海新区,38.8394,117.457,天津,1024A,永明路,B
天津,1079,滨海新区,39.1587,117.764,天津,1026A,汉北路,B
石家庄,1080,桥西区,38.0444,114.4422,河北,1029A,职工医院,B
石家庄,1079,高新区,38.0266,114.6063,河北,1030A,高新区,B
石家庄,1080,新华区,38.1328,114.4898,河北,1031A,西北水源,B
石家庄,1080,桥西区,38.0058,114.4586,河北,1032A,西南高教,B
石家庄,1080,裕华区,38.0178,114.5331,河北,1033A,世纪公园,B
石家庄,1072,长安区,38.0457,114.509,河北,1034A,人民会堂,B
唐山,1075,路北区,39.6363,118.131,河北,1037A,雷达站,B
唐山,1080,路北区,39.6334,118.1725,河北,1038A,物资局,B
唐山,1080,路北区,39.6506,118.1705,河北,1040A,十二中,B
唐山,1073,路南区,39.622,118.1869,河北,1041A,小山,B
秦皇岛,1074,北戴河区,39.8207,119.5134,河北,1042A,北戴河环保局,B
秦皇岛,1078,山海关区,40.0116,119.7493,河北,1043A,第一关,B
秦皇岛,1076,海港区,39.9499,119.5897,河北,1044A,监测站,B
秦皇岛,1074,海港区,39.9041,119.5251,河北,1046A,建设大厦,B
邯郸,1080,丛台区,36.6116,114.5302,河北,1048A,东污水处理厂,B
邯郸,1035,邯山区,36.5713,114.4918,河北,1049A,矿院,B
邯郸,1080,丛台区,36.6133,114.484,河北,1050A,丛台公园,B
保定,1076,莲池区,38.8632,115.493,河北,1051A,游泳馆,B
保定,1080,莲池区,38.8959,115.5213,河北,1052A,华电二区,B
保定,1080,竞秀区,38.9108,115.4713,河北,1053A,接待中心,B
保定,1080,莲池区,38.8416,115.4612,河北,1054A,地表水厂,B
张家口,1080,桥西区,40.8336,114.8883,河北,1057A,人民公园,B
张家口,1076,桥西区,40.8042,114.8687,河北,1059A,五金库,B
张家口,1078,开发区,40.762,114.8902,河北,1060A,世纪豪园,B
承德,1080,双桥区,40.9081,117.9531,河北,1062A,铁路,B
承德,1049,双桥区,40.9763,117.9392,河北,1063A,中国银行,B
承德,1080,双桥区,40.928,117.9503,河北,1064A,开发区,B
承德,1075,双滦区,40.9655,117.8051,河北,1065A,文化中心,B
廊坊,1080,安次区,39.5111,116.6708,河北,1067A,药材公司,B
廊坊,1080,广阳区,39.5589,116.7214,河北,1068A,开发区,B
廊坊,1080,广阳区,39.5269,116.7244,河北,1070A,北华航天学院,B
沧州,1080,新华区,38.2991,116.8842,河北,1071A,沧县城建局,B
沧州,1080,运河区,38.3254,116.8584,河北,1072A,电视转播站,B
沧州,1079,新华区,38.3228,116.8709,河北,1073A,市环保局,B
衡水,1078,桃城区,37.7541,115.6838,河北,1074A,电机北厂,B
衡水,1080,桃城区,37.7316,115.6303,河北,1075A,市监测站,B
邢台,1073,信都区,37.0886,114.4704,河北,1077A,达活泉,B
邢台,1080,襄都区,37.0349,114.5062,河北,1078A,邢师高专,B
邢台,1080,襄都区,37.0851,114.5237,河北,1079A,路桥公司,B
邢台,1080,信都区,37.0719,114.4725,河北,1080A,市环保局,B
太原,1080,尖草坪区,37.8873,112.5139,山西,1081A,尖草坪,B
太原,1080,晋源区,37.7124,112.469,山西,1084A,晋源,B
太原,1064,小店区,37.7394,112.5583,山西,1085A,小店,B
太原,1078,杏花岭区,37.8692,112.5369,山西,1086A,桃园,B
太原,1078,小店区,37.8195,112.57,山西,1087A,坞城,B
太原,1080,尖草坪区,37.9854,112.549,山西,1088A,南寨,B
呼和浩特,1080,玉泉区,40.7517,111.6507,内蒙古,1090A,呼市一监,B
呼和浩特,1080,玉泉区,40.8033,111.6572,内蒙古,1091A,小召,B
呼和浩特,1080,赛罕区,40.8369,111.7516,内蒙古,1094A,如意水处理厂,B
呼和浩特,1080,赛罕区,40.8062,111.7276,内蒙古,1095A,二十九中,B
呼和浩特,1080,经济技术开发区,40.7866,111.5512,内蒙古,1096A,工大金川校区,B
呼和浩特,1080,赛罕区,40.7612,111.717,内蒙古,1097A,化肥厂生活区,B
沈阳,1079,浑南区,41.7406,123.505,辽宁,1099A,浑南东路,B
沈阳,1080,浑南区,41.6989,123.4231,辽宁,1100A,新秀街,B
北京,1080,石景山区,39.9201,116.2278,北京,110107054,石景山老山,C
北京,1080,门头沟区,39.937,116.10561,北京,110109018,门头沟双峪,C
北京,1080,房山区,39.7518,116.1546,北京,110111009,房山良乡,C
北京,1080,房山区,39.5483,115.8437,北京,110111041,京西南边界点,C
北京,1080,通州区,39.9269,116.6625,北京,110112019,通州永顺,C
北京,1080,通州区,39.6359,116.7838,北京,110112040,京东南边界点,C
北京,1080,顺义区,40.1643,116.6865,北京,110113060,顺义北小营,C
北京,1080,昌平区,40.2127,116.2718,北京,110114056,昌平南邵,C
北京,1080,平谷区,40.1482,117.1139,北京,110117008,平谷镇,C
沈阳,1080,浑南区,41.8411,123.5903,辽宁,1102A,东陵路,B
沈阳,1080,皇姑区,41.8467,123.4264,辽宁,1103A,陵东街,B
沈阳,1080,和平区,41.7653,123.4114,辽宁,1104A,文化路,B
沈阳,1077,大东区,41.7867,123.4678,辽宁,1105A,小河沿,B
沈阳,1078,和平区,41.7972,123.4017,辽宁,1106A,太原街,B
沈阳,1079,沈北新区,41.9228,123.3783,辽宁,1108A,京沈街,B
大连,1077,甘井子区,38.9741,121.612,辽宁,1109A,甘井子,B
大连,1076,甘井子区,38.9511,121.565,辽宁,1110A,周水子,B
大连,1080,沙河口区,38.8845,121.5637,辽宁,1111A,星海三站,B
大连,1079,中山区,38.9117,121.6302,辽宁,1112A,青泥洼桥,B
大连,1080,西岗区,38.8638,121.6251,辽宁,1113A,傅家庄,B
大连,1049,甘井子区,38.8661,121.5213,辽宁,1114A,七贤岭,B
大连,1080,旅顺口区,38.8061,121.2529,辽宁,1115A,旅顺,B
大连,1080,金州区,39.1311,121.7485,辽宁,1116A,金州,B
大连,1080,金州区,39.0496,121.7811,辽宁,1117A,开发区,B
大连,1077,金州区,39.0631,121.9762,辽宁,1118A,双D港,B
长春,1080,宽城区,43.9166,125.3325,吉林,1119A,食品厂,B
长春,1080,绿园区,43.9027,125.2863,吉林,1120A,客车厂,B
长春,1079,朝阳区,43.8463,125.2841,吉林,1121A,邮电学院,B
长春,1067,二道区,43.8772,125.3716,吉林,1122A,劳动公园,B
长春,1080,南关区,43.8805,125.3297,吉林,1123A,园林处,B
长春,1080,净月高新技术产业开发区,43.79,125.4605,吉林,1124A,净月潭,B
长春,1053,经济技术开发区,43.8447,125.3863,吉林,1126A,经开区环卫处,B
长春,1080,高新技术产业开发区,43.7783,125.245,吉林,1127A,高新区管委会,B
长春,1080,汽车产业开发区,43.8325,125.1761,吉林,1128A,岱山公园,B
哈尔滨,1079,松北区,45.8167,126.561,黑龙江,1130A,松北商大,B
哈尔滨,1065,阿城区,45.5419,126.979,黑龙江,1131A,阿城会宁,B
哈尔滨,1080,道外区,45.7733,126.689,黑龙江,1133A,太平宏伟公园,B
哈尔滨,1079,道外区,45.7667,126.635,黑龙江,1134A,道外承德广场,B
哈尔滨,1080,香坊区,45.7319,126.685,黑龙江,1135A,香坊红旗大街,B
哈尔滨,1080,香坊区,45.7258,126.6411,黑龙江,1136A,动力和平路,B
哈尔滨,1063,道里区,45.7478,126.593,黑龙江,1137A,道里建国路,B
哈尔滨,1073,平房区,45.61,126.615,黑龙江,1138A,平房东轻厂,B
哈尔滨,1064,呼兰区,45.9855,126.595,黑龙江,1139A,呼兰师专,B
哈尔滨,1080,南岗区,45.6842,126.6206,黑龙江,1140A,省农科院,B
上海,1080,普陀区,31.238,121.4,上海,1141A,普陀,B
上海,1080,黄浦区,31.2036,121.478,上海,1142A,十五厂,B
上海,1080,虹口区,31.3008,121.467,上海,1143A,虹口,B
上海,1065,徐汇区,31.1654,121.412,上海,1144A,徐汇上师大,B
上海,1078,杨浦区,31.2659,121.536,上海,1145A,杨浦四漂,B
上海,1069,静安区,31.2261,121.425,上海,1147A,静安监测站,B
上海,1078,浦东新区,31.1907,121.703,上海,1148A,浦东川沙,B
上海,1080,浦东新区,31.2284,121.533,上海,1149A,浦东新区监测站,B
上海,1069,浦东新区,31.2071,121.577,上海,1150A,浦东张江,B
南京,1080,栖霞区,32.1065,118.8086,江苏,1151A,迈皋桥,B
南京,1080,鼓楼区,32.0551,118.7538,江苏,1152A,草场门,B
南京,1080,鼓楼区,32.0745,118.7794,江苏,1153A,山西路,B
南京,1080,雨花台区,32.0023,118.7752,江苏,1154A,中华门,B
南京,1079,秦淮区,32.0309,118.8109,江苏,1155A,瑞金路,B
南京,1080,玄武区,32.0754,118.7997,江苏,1156A,玄武湖,B
南京,1067,浦口区,32.0931,118.6414,江苏,1157A,浦口,B
南京,1027,建邺区,31.9996,118.7356,江苏,1158A,奥体中心,B
南京,1072,栖霞区,32.1028,118.9125,江苏,1159A,仙林大学城,B
苏州,1080,姑苏区,31.3019,120.591,江苏,1162A,彩香,B
苏州,1075,姑苏区,31.3264,120.596,江苏,1163A,轧钢厂,B
苏州,1056,吴中区,31.2703,120.613,江苏,1164A,吴中区,B
苏州,1080,虎丘区,31.2994,120.543,江苏,1165A,苏州新区,B
苏州,1080,吴中区,31.3097,120.669,江苏,1166A,苏州工业园区,B
苏州,1078,相城区,31.3708,120.641,江苏,1167A,相城区,B
南通,1080,崇川区,31.9663,120.9098,江苏,1168A,狼山街道,B
南通,1051,崇川区,32.0005,120.86,江苏,1169A,虹桥,B
南通,1080,崇川区,32.02,120.87,江苏,1170A,城中,B
南通,1080,经济技术开发区,31.93,120.94,江苏,1171A,星湖花园,B
南通,1080,港闸区,32.0417,120.81,江苏,1172A,紫琅学院,B
连云港,1079,海州区,34.5885,119.176,江苏,1173A,市环境监测站,B
徐州,1080,泉山区,34.2761,117.179,江苏,1177A,黄河新村,B
徐州,1080,泉山区,34.2384,117.1918,江苏,1178A,淮塔,B
徐州,1079,云龙区,34.2153,117.256,江苏,1180A,新城区,B
徐州,1080,经济技术开发区,34.2911,117.244,江苏,1181A,桃园路,B
徐州,1070,经济技术开发区,34.2778,117.2933,江苏,1182A,农科院,B
扬州,1080,邗江区,32.3761,119.389,江苏,1186A,邗江监测站,B
无锡,1078,滨湖区,31.4867,120.269,江苏,1188A,雪浪,B
无锡,1080,梁溪区,31.56,120.294,江苏,1190A,曹张,B
无锡,1073,滨湖区,31.5031,120.242,江苏,1191A,漆塘,B
无锡,1075,锡山区,31.5863,120.3489,江苏,1192A,东亭,B
无锡,1080,新吴区,31.5475,120.354,江苏,1193A,旺庄,B
无锡,1080,滨湖区,31.5631,120.245,江苏,1194A,荣巷,B
无锡,1080,惠山区,31.6817,120.299,江苏,1195A,堰桥,B
常州,1077,天宁区,31.762,119.9633,江苏,1196A,市监测站,B
常州,1045,武进区,31.7069,119.9468,江苏,1200A,武进监测站,B
常州,1080,新北区,31.9087,119.9255,江苏,1201A,安家,B
镇江,1078,京口区,32.1875,119.6707,江苏,1203A,新区办事处,B
镇江,1080,京口区,32.1968,119.4974,江苏,1204A,职教中心,B
镇江,1080,丹徒区,32.1328,119.4303,江苏,1205A,丹徒区监测站,B
泰州,1080,海陵区,32.4878,119.905,江苏,1206A,公园路,B
泰州,1080,海陵区,32.4625,119.9189,江苏,1207A,莲花,B
泰州,1080,医药高新区,32.4639,119.888,江苏,1209A,留学生创业园,B
淮安,1080,清江浦区,33.5981,119.036,江苏,1210A,钵池山,B
淮安,1080,清江浦区,33.575,119.007,江苏,1211A,北京南路,B
淮安,1080,清江浦区,33.6067,118.989,江苏,1212A,市监测站,B
淮安,1072,淮安区,33.5039,119.135,江苏,1213A,楚州区监测站,B
淮安,1080,淮阴区,33.6297,119.0186,江苏,1214A,淮阴区监测站,B
盐城,1080,亭湖区,33.4022,120.118,江苏,1215A,盐城电厂,B
盐城,1080,亭湖区,33.38,120.2144,江苏,1218A,开发区管委会,B
宿迁,1065,宿城区,33.9528,118.293,江苏,1220A,宿迁学院,B
宿迁,1048,宿城区,33.9592,118.2442,江苏,1221A,宿迁中学,B
杭州,1080,滨江区,30.2111,120.2072,浙江,1223A,滨江,B
杭州,1080,西湖区,30.2747,120.0633,浙江,1224A,西溪,B
杭州,1080,江干区,30.3153,120.3461,浙江,1226A,下沙,B
杭州,1080,西湖区,30.2456,120.1269,浙江,1227A,卧龙桥,B
杭州,1080,江干区,30.2692,120.1903,浙江,1228A,浙江农大,B
杭州,1080,拱墅区,30.3119,120.1197,浙江,1230A,和睦小学,B
杭州,1080,余杭区,30.4183,120.3019,浙江,1231A,临平镇,B
杭州,1080,萧山区,30.1819,120.2697,浙江,1232A,城厢镇,B
杭州,1080,西湖区,30.1808,120.0883,浙江,1233A,云栖,B
宁波,1080,北仑区,29.911,121.8358,浙江,1234A,区环保大楼,B
宁波,1080,鄞州区,29.82,121.56,浙江,1235A,万里学院,B
宁波,1080,镇海区,29.9572,121.713,浙江,1236A,龙赛医院,B
宁波,1080,鄞州区,29.7733,121.633,浙江,1239A,钱湖水厂,B
宁波,1080,鄞州区,29.8635,121.5856,浙江,1240A,太古小学,B
宁波,1080,海曙区,29.8674,121.524,浙江,1241A,市环境监测中心,B
温州,1080,瓯海区,28.0089,120.634,浙江,1242A,瓯海,B
温州,1080,鹿城区,27.9939,120.6748,浙江,1243A,南浦,B
温州,1080,龙湾区,27.9747,120.76,浙江,1244A,龙湾,B
温州,1078,鹿城区,28.0167,120.6709,浙江,1245A,市站,B
绍兴,1080,越城区,29.9928,120.6053,浙江,1247A,城东开发委,B
湖州,1080,吴兴区,30.8669,120.0751,浙江,1250A,城西水厂,B
嘉兴,1080,南湖区,30.778,120.7436,浙江,1252A,清河小学,B
嘉兴,1080,南湖区,30.7478,120.726,浙江,1253A,嘉兴学院,B
台州,1080,黄岩区,28.6459,121.273,浙江,1255A,黄岩环保大楼,B
台州,1080,椒江区,28.6542,121.419,浙江,1256A,台州环保大楼,B
台州,1042,路桥区,28.5773,121.377,浙江,1257A,路桥田洋王,B
舟山,1080,定海区,30.0203,122.122,浙江,1258A,定海檀枫,B
舟山,1078,普陀区,29.9558,122.3094,浙江,1259A,普陀东港,B
舟山,1080,定海区,29.9944,122.19,浙江,1260A,临城新区,B
金华,1080,婺城区,29.0769,119.6475,浙江,1262A,十五中,B
金华,1078,金东区,29.1028,119.6856,浙江,1263A,监测站,B
衢州,1050,柯城区,28.9398,118.8692,浙江,1264A,环保大楼,B
衢州,1080,柯城区,28.9666,118.8709,浙江,1265A,实验学校,B
衢州,1080,柯城区,28.9808,118.8621,浙江,1266A,衢州学院,B
丽水,1080,莲都区,28.4514,119.914,浙江,1267A,监测站大楼,B
丽水,1080,莲都区,28.4586,119.93,浙江,1268A,莲都小学,B
丽水,1080,莲都区,28.4231,119.879,浙江,1269A,余庄前,B
合肥,1080,蜀山区,31.7848,117.1959,安徽,1270A,明珠广场,B
合肥,1080,瑶海区,31.8764,117.3072,安徽,1271A,三里街,B
合肥,1080,蜀山区,31.8707,117.2588,安徽,1272A,琥珀山庄,B
合肥,1080,蜀山区,31.8571,117.25,安徽,1274A,长江中路,B
合肥,1080,庐阳区,31.9436,117.266,安徽,1275A,庐阳区,B
合肥,1080,瑶海区,31.8586,117.336,安徽,1276A,瑶海区,B
合肥,1078,包河区,31.7964,117.3027,安徽,1277A,包河区,B
合肥,1077,包河区,31.7385,117.2776,安徽,1278A,滨湖新区,B
合肥,1080,高新区,31.8403,117.1318,安徽,1279A,高新区,B
福州,1080,仓山区,26.0504,119.2681,福建,1282A,师大,B
福州,1080,鼓楼区,26.1028,119.2984,福建,1283A,五四北路,B
福州,1070,鼓楼区,26.0768,119.2648,福建,1284A,杨桥西路,B
福州,1080,鼓楼区,26.0746,119.317,福建,1285A,紫阳,B
厦门,1080,思明区,24.4767,118.1514,福建,1287A,洪文,B
厦门,1077,思明区,24.4444,118.0661,福建,1288A,鼓浪屿,B
南昌,1080,东湖区,28.6843,115.8931,江西,1290A,省外办,B
南昌,1037,东湖区,28.7003,115.8886,江西,1291A,省林业公司,B
南昌,1080,经开区,28.7442,115.8126,江西,1292A,林科所,B
南昌,1080,红谷滩区,28.687,115.8518,江西,1294A,建工学校,B
南昌,1080,西湖区,28.6424,115.8921,江西,1295A,象湖,B
南昌,1074,青山湖区,28.6842,115.9314,江西,1298A,省站,B
济南,1073,市中区,36.6114,116.9862,山东,1299A,科干所,B
济南,1080,槐荫区,36.665,116.9376,山东,1300A,农科所,B
石家庄,1080,井陉矿区,38.09884,114.02872,河北,130107s02,井陉矿区西王舍,C
石家庄,1080,鹿泉区,38.1042,114.3322,河北,130110s02,鹿泉住建局,C
石家庄,1080,栾城区,37.88304,114.66466,河北,130111s02,栾城六中,C
石家庄,1080,井陉县,38.02717,114.14538,河北,130121s01,井陉法舫文化园,C
石家庄,1080,井陉县,38.02018,114.1576,河北,130121s02,井陉3502生活区,C
石家庄,1080,正定县,38.16969,114.56492,河北,130123s02,正定子龙小学,C
石家庄,1080,正定县,38.14528,114.55405,河北,130123s03,正定人民检察院,C
石家庄,1080,行唐县,38.43914,114.56281,河北,130125s01,行唐交通局,C
石家庄,1080,行唐县,38.42924,114.55209,河北,130125s02,行唐启明中学,C
石家庄,1080,灵寿县,38.30554,114.35501,河北,130126s01,灵寿职教中心,C
石家庄,1080,灵寿县,38.30277,114.39276,河北,130126s02,灵寿市场管理局,C
石家庄,1080,高邑县,37.6228,114.6173,河北,130127s01,高邑县政府,C
石家庄,1080,高邑县,37.6141,114.6211,河北,130127s02,高邑镇政府,C
石家庄,1080,深泽县,38.18446,115.19526,河北,130128s01,深泽人民政府,C
石家庄,1080,深泽县,38.1798,115.18419,河北,130128s02,深泽华丽大楼,C
石家庄,1080,赞皇县,37.6717,114.3924,河北,130129s01,赞皇县政府,C
石家庄,1080,赞皇县,37.654,114.3883,河北,130129s02,赞皇中学,C
石家庄,1080,无极县,38.18139,114.98157,河北,130130s01,无极东关学校,C
石家庄,1080,无极县,38.17834,114.95499,河北,130130s02,无极卫计局,C
石家庄,1080,平山县,38.2691,114.2061,河北,130131s01,平山冶河,C
石家庄,1080,平山县,38.25745,114.1861,河北,130131s02,平山南贾壁小学,C
石家庄,1080,元氏县,37.76738,114.50507,河北,130132s01,元氏政务中心,C
石家庄,1080,元氏县,37.77191,114.52351,河北,130132s02,元氏气象局,C
石家庄,1080,赵县,37.7708,114.7699,河北,130133s01,赵县环保局,C
石家庄,1080,赵县,37.75672,114.77562,河北,130133s02,赵县县政府,C
石家庄,1080,赵县,37.7483,114.77952,河北,130133s03,赵县文广新局,C
石家庄,1080,晋州市,38.02649,115.01664,河北,130183s01,晋州赛凡蒂,C
石家庄,1080,晋州市,38.02443,115.03835,河北,130183s02,晋州财政局,C
石家庄,1080,晋州市,37.87034,115.06201,河北,130183s03,晋州税务四分局,C
石家庄,1080,新乐市,38.3499,114.6911,河北,130184s01,新乐市委东楼,C
石家庄,1080,新乐市,38.36702,114.6789,河北,130184s02,新乐实验学校,C
石家庄,1080,新乐市,38.33637,114.66351,河北,130184s03,新乐执法局管理处,C
济南,1080,高新区,36.6734,117.1265,山东,1301A,开发区,B
唐山,1080,古冶区,39.7753,118.4222,河北,130204s02,古冶建材楼,C
唐山,1080,开平区,39.6412,118.2456,河北,130205s03,开平税东中学,C
唐山,1080,丰南区,39.5669,118.1238,河北,130207s03,丰南河头里,C
唐山,1080,丰润区,39.8385,118.1427,河北,130208s02,丰润人事局,C
唐山,1080,曹妃甸区,39.2806,118.4229,河北,130209s01,曹妃甸住建局,C
唐山,1080,滦州市,39.7416,118.7094,河北,130223s01,滦州一中,C
唐山,1080,滦州市,39.741,118.6709,河北,130223s02,滦州科技局,C
唐山,1080,滦南县,39.5199,118.6769,河北,130224s01,滦南县政府,C
唐山,1080,滦南县,39.5032,118.6865,河北,130224s02,滦南三中,C
唐山,1080,乐亭县,39.4206,118.8813,河北,130225s01,乐亭文化中心,C
唐山,1080,乐亭县,39.4301,118.9016,河北,130225s02,乐亭三中,C
唐山,1080,迁西县,40.1516,118.3109,河北,130227s01,迁西环保局,C
唐山,1080,迁西县,40.1282,118.2976,河北,130227s02,迁西四小,C
唐山,1080,玉田县,39.8979,117.7313,河北,130229s01,玉田税务局,C
唐山,1080,玉田县,39.9068,117.7332,河北,130229s02,玉田工信局,C
唐山,1080,玉田县,39.9991,117.5985,河北,130229s03,玉田高家团城,C
唐山,1080,遵化市,40.205,117.9908,河北,130281s01,遵化环保局,C
唐山,1080,遵化市,40.1873,117.9599,河北,130281s02,遵化水务局,C
唐山,1080,遵化市,40.2047,117.964,河北,130281s03,遵化地税局,C
唐山,1080,迁安市,40.0033,118.711,河北,130283s01,迁安一中,C
唐山,1080,迁安市,39.9789,118.6894,河北,130283s02,迁安电大,C
唐山,1080,迁安市,40.0094,118.6949,河北,130283s03,迁安滦河管委会,C
秦皇岛,1080,山海关区,39.9851,119.7818,河北,130303s02,山海关区政府,C
秦皇岛,1080,北戴河区,39.8234,119.4859,河北,130304s02,北戴河区委老干部局,C
秦皇岛,1080,抚宁区,39.8822,119.2513,河北,130306s01,抚宁党校,C
秦皇岛,1080,抚宁区,39.86681,119.24952,河北,130306s02,抚宁第一中学,C
秦皇岛,1080,青龙满族自治县,40.4182,118.9522,河北,130321s01,青龙环保局,C
秦皇岛,1080,青龙满族自治县,40.40333,118.9331,河北,130321s02,青龙职教中心,C
秦皇岛,1080,昌黎县,39.6924,119.1608,河北,130322s01,昌黎第一中学,C
秦皇岛,1080,昌黎县,39.7342,119.1767,河北,130322s02,昌黎华夏酒庄,C
秦皇岛,1080,卢龙县,39.89994,118.89876,河北,130324s01,卢龙气象局,C
秦皇岛,1080,卢龙县,39.88892,118.90121,河北,130324s02,卢龙文广新局,C
济南,1080,历城区,36.6868,117.0624,山东,1303A,省种子仓库,B
邯郸,1080,邯山区,36.5942,114.532,河北,130402s02,邯山财政局,C
邯郸,1080,复兴区,36.6253,114.4708,河北,130404s02,复兴气象观测站,C
邯郸,1080,复兴区,36.6166,114.4502,河北,130404s03,复兴会展中心,C
邯郸,1080,峰峰矿区,36.4229,114.24,河北,130406s01,峰峰龙御湾小区,C
邯郸,1080,临漳县,36.3316,114.6058,河北,130423s01,临漳三中,C
邯郸,1080,临漳县,36.3221,114.5848,河北,130423s02,临漳行政服务中心,C
邯郸,1080,成安县,36.4397,114.6764,河北,130424s01,成安网通公司,C
邯郸,1080,成安县,36.4525,114.6931,河北,130424s02,成安小堤西村,C
邯郸,1080,大名县,36.3002,115.14,河北,130425s01,大名行政服务中心,C
邯郸,1080,大名县,36.2921,115.1546,河北,130425s02,大名铂金宾馆,C
邯郸,1080,大名县,36.2927,115.1606,河北,130425s03,大名人大常委会,C
邯郸,1080,涉县,36.5864,113.6885,河北,130426s01,涉县监测站,C
邯郸,1080,涉县,36.5824,113.6555,河北,130426s02,涉县华艺太阳城,C
邯郸,1080,磁县,36.3807,114.3844,河北,130427s01,磁县嵩景楼宾馆,C
邯郸,1080,磁县,36.3669,114.4078,河北,130427s02,磁县朱庄水站,C
邯郸,1080,磁县,36.3833,114.407,河北,130427s03,磁县新二中,C
邯郸,1080,肥乡区,36.5546,114.7951,河北,130428s01,肥乡市场监管局,C
邯郸,1080,肥乡区,36.5607,114.9032,河北,130428s03,肥乡三江生态园,C
邯郸,1080,永年区,36.7617,114.4892,河北,130429s02,永年体育广场,C
邯郸,1080,邱县,36.8171,115.2079,河北,130430s01,邱县政府,C
邯郸,1080,邱县,36.8115,115.1795,河北,130430s02,邱县市场管理局,C
邯郸,1080,鸡泽县,36.9167,114.9024,河北,130431s01,鸡泽规划展馆东,C
邯郸,1080,鸡泽县,36.9032,114.8883,河北,130431s02,鸡泽第一中学,C
邯郸,1080,广平县,36.4711,114.9544,河北,130432s01,广平一中,C
邯郸,1080,广平县,36.4897,114.9549,河北,130432s02,广平县委,C
邯郸,1080,馆陶县,36.5474,115.3026,河北,130433s01,馆陶爱心医院,C
邯郸,1080,馆陶县,36.549,115.2765,河北,130433s02,馆陶科技馆,C
邯郸,1080,魏县,36.383,114.9518,河北,130434s01,魏县民有湖,C
邯郸,1080,魏县,36.3402,114.9468,河北,130434s02,魏县第七小学,C
邯郸,1080,曲周县,36.7718,114.9621,河北,130435s01,曲周检察院,C
邯郸,1080,曲周县,36.7517,114.9845,河北,130435s02,曲周汉光重工,C
邯郸,1080,武安市,36.6866,114.264,河北,130481s01,武安高开区,C
邯郸,1080,武安市,36.6764,114.2208,河北,130481s02,武安一中,C
邯郸,1080,武安市,36.7169,114.1844,河北,130481s03,武安二号供热站,C
济南,1030,槐荫区,36.6447,116.9489,山东,1304A,机床二厂,B
邢台,1080,信都区,37.1782,114.3547,河北,130521s03,信都皇寺镇政府,C
邢台,1080,临城县,37.2658,114.3017,河北,130522s01,临城城郊供电所,C
邢台,1080,临城县,37.2633,114.3149,河北,130522s02,临城交通运输局,C
邢台,1080,内丘县,37.2829,114.5157,河北,130523s01,内丘文化活动中心,C
邢台,1080,内丘县,37.2947,114.5008,河北,130523s02,内丘水务局,C
邢台,1080,柏乡县,37.5024,114.6991,河北,130524s01,柏乡供电公司,C
邢台,1080,柏乡县,37.4784,114.6818,河北,130524s02,柏乡汉柏大酒店,C
邢台,1080,柏乡县,37.5509,114.638,河北,130524s03,柏乡内步乡大汪村,C
邢台,1080,隆尧县,37.3508,114.7408,河北,130525s01,隆尧两馆一中心,C
邢台,1080,任泽区,37.1348,114.6991,河北,130526s01,任泽青少年文化活动中心,C
邢台,1080,任泽区,37.1209,114.6674,河北,130526s02,任泽冀南革命纪念馆,C
邢台,1080,南和区,37.0111,114.6925,河北,130527s01,南和环保局,C
邢台,1080,宁晋县,37.6203,114.9183,河北,130528s01,宁晋县政府,C
邢台,1080,宁晋县,37.61,114.9206,河北,130528s02,宁晋住建局,C
邢台,1080,宁晋县,37.6241,114.9367,河北,130528s03,宁晋实验一小,C
邢台,1080,巨鹿县,37.2453,115.053,河北,130529s01,巨鹿行政服务中心,C
邢台,1080,巨鹿县,37.2188,115.01298,河北,130529s02,巨鹿中医院,C
邢台,1080,新河县,37.5156,115.2358,河北,130530s01,新河中学,C
邢台,1080,新河县,37.5182,115.2519,河北,130530s02,新河农业农村局,C
邢台,1080,广宗县,37.0459,115.0802,河北,130531s01,广宗质监局,C
邢台,1080,广宗县,37.0334,115.0847,河北,130531s02,广宗人社局,C
邢台,1080,平乡县,37.0632,115.0226,河北,130532s01,平乡公安局,C
邢台,1080,平乡县,37.052,115.0142,河北,130532s02,平乡地税局,C
邢台,1080,威县,36.5951,115.1514,河北,130533s01,威县万友小区,C
邢台,1080,威县,36.5832,115.1958,河北,130533s02,威县双创园,C
